speech_id,date,title,sentence_ix,text,p_neg,p_neu,p_pos,tok_len,tone,label
143,2017-03-11,Philippine Banking in an Integrated Regional Financial Market,92,Mabuhay po tayong lahat!,0.077362016,0.034433547,0.88820446,11,0.81084245,positive
143,2017-03-11,Philippine Banking in an Integrated Regional Financial Market,93,"------------------- 1Data taken from the ""ASEAN Community in Figures 2016"" published by the ASEAN Secretariat",0.026395578,0.027359504,0.94624496,39,0.9198494,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,0,"For over 250 years, Manila was the port of the Galleon Trade that fostered two-way trade between Asia and Europe via Mexico.",0.21377073,0.013962124,0.7722671,30,0.55849636,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,1,"And this year, the 50th anniversary of ASEAN, marks the Philippines' assumption as Chair of the ASEAN, with the responsibility to promote activities related to our regional goals.",0.36615428,0.010005127,0.6238406,35,0.2576863,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,2,"It is fitting therefore that Manila is hosting this year's ASEAN-EU business summit, the objective of which is to promote trade and further strengthen our economic relations.",0.86137253,0.00864917,0.12997834,35,-0.7313942,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,3,"A Strong History of Friendship A strong history of friendship for 40 years now, binds the ASEAN and the EU.",0.8361912,0.008933372,0.15487549,24,-0.68131566,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,4,"This partnership has established many milestones in terms of economic cooperation, enabling us to enjoy the benefits of robust and dynamic trade and investments, with the accompanying positive effects on overall growth.",0.9266104,0.011038724,0.06235074,38,-0.86425966,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,5,"Today, the EU is ASEAN's second largest trading partner, while ASEAN is the EU's third largest trading partner outside Europe.",0.1771441,0.016280854,0.8065751,29,0.629431,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,6,"In 2016, total trade between ASEAN and EU reached over EUR 200 billion (EUR207.89 billion), having been on a consistent uptrend for the past four years.",0.3986009,0.5774133,0.023985771,41,-0.37461513,neutral
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,7,Opportunities Beyond Trade The opportunities for stronger economic relations between the EU and ASEAN abound.,0.9481832,0.018083213,0.033733536,19,-0.91444963,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,8,Jessen and ECCP President Taus mentioned a number of important areas of cooperation.,0.6631621,0.01137249,0.3254654,19,-0.3376967,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,9,"I will add the following for further cooperation: The first is on the development of micro, small and medium enterprises (MSME) as a platform for promoting inclusive and sustainable growth.",0.15940312,0.008229978,0.8323668,38,0.67296374,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,10,"Both ASEAN and EU give primacy and importance to MSMEs - in ASEAN, they account from 88 to 99 percent of total establishments, with the large majority of member countries at high 90%, while in the EU they represent 99% of establishments.",0.09736151,0.010657578,0.89198095,52,0.79461944,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,11,"Closer cooperation can expand market access for both our MSMEs, which is crucial for generating employment and ensuring a competitive and dynamic business environment.",0.9122705,0.008446899,0.079282604,29,-0.8329879,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,12,We need to support their integration into the supply and value-chain.,0.73918855,0.007860407,0.252951,16,-0.48623756,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,13,"On the policy level, we need to double our efforts to expand their access to finance and other support services.",0.93890727,0.0115966825,0.049496014,24,-0.8894113,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,14,"The second opportunity for cooperation is the development of the digital economy, which has been tagged as the Fourth Industrial Revolution.",0.30067796,0.008837348,0.6904847,25,0.38980675,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,15,We see how digital trends such as social media and cloud computing are radically changing the business landscape.,0.09601269,0.029947292,0.87404007,21,0.77802736,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,16,"With an estimated value of USD19 trillion over the next decade, digitization has the power to enable countries to boost GDP growth, job creation, and innovation.",0.83472687,0.008069202,0.15720387,34,-0.677523,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,17,"Through enhanced transfer of knowledge and technology sharing, the EU and the ASEAN could potentially be transformed into full-blown digital economies.",0.6659176,0.008867917,0.32521448,27,-0.3407031,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,18,The third area for stronger cooperation is human resource development.,0.41492158,0.010192282,0.5748862,13,0.15996462,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,19,"With EU's population of 510 million and ASEAN's over 625 million people, we have the potential to develop formidable pools of talent and productivity.",0.874847,0.007979813,0.11717316,32,-0.75767386,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,20,"We can harness these through policies that support healthy exchange and flow of talent, as well as the development of appropriate education and skills.",0.6947331,0.0075673745,0.2976995,28,-0.39703357,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,21,"Ladies and gentlemen, to me these are imperatives for cooperation to make growth in ASEAN and EU both sustainable and inclusive - the development of MSMEs, the development of a digital economy and advancing human resource development.",0.47275043,0.009282229,0.51796734,44,0.045216918,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,22,This is particularly relevant today when the global environment remains confronted with certain challenges.,0.13532826,0.07668786,0.7879839,17,0.6526556,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,23,One major risk we face is the growing tendency towards protectionism and populism.,0.077474184,0.61063504,0.3118908,19,0.23441663,neutral
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,24,Brexit and the potential shift in US economic policies are manifestations of this trend.,0.07146495,0.70289683,0.22563821,20,0.15417325,neutral
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,25,"If these inward-oriented sentiments continue to gain traction, this will undermine cooperation and potentially shrink global trade.",0.009276257,0.9642075,0.026516262,23,0.017240006,neutral
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,26,"This could, in turn, derail the global economy's already protracted path to recovery.",0.012136377,0.9577364,0.030127188,22,0.01799081,neutral
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,27,Another challenge is the re-emergence of monetary policy divergence.,0.10257187,0.2423245,0.65510356,15,0.5525317,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,28,"In particular, the US Fed is signaling a continuation of its normalization path through policy rate increases while other central banks in major economies remain accommodative by keeping a lid on interest rates.",0.6477019,0.027643932,0.32465416,42,-0.32304776,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,29,This divergence can result in volatility in financial markets and possibly dampen credit activities in the near-term and growth in the longer-term.,0.02364825,0.91912615,0.057225563,33,0.03357731,neutral
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,30,"Given, all these, the challenge is how to achieve economic resilience.",0.15439735,0.020009415,0.8255932,18,0.6711958,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,31,"In the Philippines, our thrust over the years has been to focus on ensuring sound macroeconomic fundamentals and building these as homegrown sources of resilience.",0.8143354,0.008272547,0.17739207,35,-0.63694334,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,32,Such focus has yielded considerable gains for us.,0.95060927,0.015158739,0.03423192,11,-0.91637737,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,33,"We have registered 72 consecutive quarters of uninterrupted GDP growth, propelled by broad-based economic drivers, well-managed inflation environment, sound external sector dynamics, and a stable banking system.",0.9532747,0.015033602,0.031691752,42,-0.921583,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,34,Headline inflation of 1.8 percent for 2016 reflected the prevailing manageable environment of low and stable prices.,0.50834876,0.29080573,0.20084544,23,-0.30750334,negative
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,35,"Average inflation for the first 2 months of the year is at 3 percent, exactly at the midpoint of the government's target range.",0.057845056,0.062053554,0.8801014,30,0.8222563,positive
